date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2012-09-30,30.909999999999997,22.405714285714286,35.19428571428571,25.862857142857145,3.085714285714286,3.085714285714286,28.87142857142857,11.677142857142856,25.608571428571427,254.9857142857143
2012-10-07,30.75857142857143,22.494285714285713,35.037142857142854,25.73857142857143,6.609999999999999,6.609999999999999,30.514285714285716,12.535714285714286,25.98857142857143,219.0142857142857
2012-10-14,31.05285714285714,21.181428571428572,34.38285714285715,23.71,0.8785714285714286,0.8785714285714286,18.442857142857143,10.635714285714286,22.37,195.37142857142857
2012-10-21,30.505714285714287,20.36,32.98428571428572,22.134285714285717,2.3685714285714288,2.3685714285714288,16.614285714285714,11.951428571428572,25.994285714285713,128.77142857142857
2012-10-28,29.55142857142857,19.91,31.85571428571429,21.372857142857143,0.6242857142857143,0.6242857142857143,17.52857142857143,12.412857142857142,26.71,138.88571428571427
2012-11-04,28.771428571428572,19.14,30.284285714285716,19.805714285714288,5.178571428571429,5.178571428571429,19.985714285714284,14.7,30.02,155.17142857142858
2012-11-11,29.042857142857144,18.718571428571426,30.8,19.95,0.5214285714285715,0.5214285714285715,7.357142857142857,10.98,23.112857142857145,166.78571428571428
2012-11-18,28.195714285714285,16.691428571428574,28.64857142857143,16.67285714285714,0.08571428571428572,0.08571428571428572,2.9,12.434285714285714,25.72714285714286,121.11428571428571
2012-11-25,28.20142857142857,16.8,28.837142857142855,16.91857142857143,0.45,0.45,7.728571428571429,11.8,25.162857142857145,129.31428571428572
2012-12-02,27.444285714285712,15.565714285714284,27.49,15.437142857142856,0.02857142857142857,0.02857142857142857,3.5428571428571427,12.028571428571428,25.181428571428572,179.07142857142858
2012-12-09,27.95,16.46142857142857,28.184285714285714,16.357142857142858,1.6585714285714286,1.6585714285714286,8.357142857142858,12.784285714285714,26.354285714285712,188.88571428571427
2012-12-16,27.24857142857143,15.941428571428572,27.774285714285714,16.377142857142857,0.3028571428571428,0.3028571428571428,9.3,12.052857142857144,24.902857142857144,163.31428571428572
2012-12-23,26.364285714285714,14.727142857142859,25.615714285714283,13.724285714285715,0.0,0.0,1.9857142857142858,14.907142857142857,30.84857142857143,141.0142857142857
2012-12-30,25.18,13.780000000000001,25.025714285714287,12.975714285714284,0.2914285714285715,0.2914285714285715,6.2,12.652857142857144,25.844285714285714,137.9857142857143
2013-01-06,25.045714285714286,13.677142857142856,25.055714285714288,13.561428571428571,0.04,0.04,5.142857142857143,11.871428571428572,24.385714285714286,193.2
2013-01-13,25.83857142857143,13.26142857142857,25.047142857142855,12.13857142857143,0.007142857142857143,0.007142857142857143,1.7142857142857142,13.527142857142858,28.135714285714286,145.64285714285714
2013-01-20,26.25,14.512857142857143,26.10571428571429,14.004285714285714,1.2771428571428571,1.2771428571428571,7.814285714285714,13.447142857142856,28.21142857142857,169.37142857142857
2013-01-27,25.39,13.027142857142858,24.627142857142857,11.911428571428571,0.0,0.0,1.0,14.057142857142857,28.782857142857143,184.92857142857142
2013-02-03,26.92285714285714,14.595714285714287,27.15142857142857,14.291428571428572,0.032857142857142856,0.032857142857142856,3.657142857142857,12.654285714285713,26.147142857142857,183.42857142857142
2013-02-10,26.982857142857142,15.771428571428572,27.27,15.498571428571429,1.1857142857142857,1.1857142857142857,9.4,15.271428571428572,30.8,182.35714285714286
2013-02-17,27.517142857142858,16.56714285714286,27.822857142857142,16.60142857142857,1.9771428571428573,1.9771428571428573,21.52857142857143,14.417142857142858,30.58,183.9857142857143
2013-02-24,28.08857142857143,15.834285714285716,28.6,15.777142857142858,0.8828571428571428,0.8828571428571428,10.585714285714285,13.46,28.28857142857143,177.31428571428572
2013-03-03,30.228571428571428,16.27857142857143,30.09714285714286,15.322857142857142,0.004285714285714286,0.004285714285714286,1.4857142857142858,15.154285714285713,32.11571428571428,170.9142857142857
2013-03-10,32.32714285714286,18.012857142857143,33.15714285714286,18.057142857142857,0.21571428571428572,0.21571428571428572,5.671428571428572,13.485714285714286,28.73857142857143,163.4
2013-03-17,32.50285714285714,19.51142857142857,33.72857142857143,20.46142857142857,0.08142857142857143,0.08142857142857143,5.685714285714286,14.415714285714285,29.492857142857144,200.0
2013-03-24,33.63428571428572,20.232857142857142,34.55,21.14428571428571,0.06428571428571428,0.06428571428571428,6.014285714285714,15.54857142857143,31.52285714285714,212.67142857142858
2013-03-31,33.66,21.262857142857143,34.95142857142857,22.697142857142858,0.1542857142857143,0.1542857142857143,8.071428571428571,15.6,31.634285714285717,241.8
2013-04-07,34.71,21.585714285714285,36.04714285714286,22.91857142857143,0.39714285714285713,0.39714285714285713,9.114285714285714,16.271428571428572,33.26571428571428,242.45714285714286
2013-04-14,36.138571428571424,23.014285714285716,37.64142857142857,24.308571428571426,0.10428571428571429,0.10428571428571429,8.942857142857143,15.920000000000002,32.16571428571429,240.28571428571428
2013-04-21,35.27857142857143,22.885714285714286,36.86571428571428,24.35,0.4785714285714286,0.4785714285714286,14.742857142857142,16.505714285714287,33.85,228.4142857142857
2013-04-28,35.25857142857143,23.905714285714286,38.13428571428572,26.557142857142857,0.6285714285714286,0.6285714285714286,21.3,15.425714285714285,32.28857142857142,205.9
2013-05-05,37.815714285714286,25.15714285714286,39.41142857142857,26.745714285714286,0.22714285714285715,0.22714285714285715,7.2,17.59285714285714,35.22857142857143,245.04285714285714
2013-05-12,37.47,25.608571428571427,39.80571428571429,27.815714285714286,0.5571428571428572,0.5571428571428572,13.071428571428571,17.424285714285716,35.68142857142857,240.97142857142856
2013-05-19,37.27285714285714,25.62857142857143,39.40285714285714,27.96,0.45,0.45,7.742857142857143,16.624285714285715,34.36857142857143,240.77142857142857
2013-05-26,38.25285714285714,27.362857142857145,40.54714285714286,29.292857142857144,1.4857142857142858,1.4857142857142858,14.2,19.568571428571428,38.95285714285714,236.52857142857144
2013-06-02,35.42714285714286,26.228571428571428,38.34571428571428,28.85142857142857,2.5828571428571427,2.5828571428571427,35.72857142857143,19.041428571428572,37.558571428571426,226.05714285714285
2013-06-09,34.15571428571429,26.324285714285715,38.46,30.037142857142857,6.0042857142857144,6.0042857142857144,41.27142857142857,17.12,34.54571428571428,204.67142857142858
2013-06-16,31.021428571428572,25.214285714285715,34.32857142857143,28.31714285714286,10.415714285714285,10.415714285714285,51.885714285714286,20.91857142857143,43.559999999999995,186.68571428571428
2013-06-23,31.538571428571426,25.155714285714286,35.24,28.66857142857143,7.828571428571428,7.828571428571428,44.385714285714286,17.967142857142857,37.292857142857144,226.11428571428573
2013-06-30,30.932857142857145,25.22714285714286,34.26428571428571,28.408571428571427,8.23,8.23,52.4,20.864285714285714,43.38142857142857,223.5
